timestamp,aot,sideslip,thrust,lift,drag,side,mx,my,mz,u,v,w,roll_deg,pitch_deg,yaw_deg,p,q,r
1782338000.2776222,3.1400855688115143,1.3991518776208888e-06,0.0,-0.29653328354691993,-7.64938670209165,2.805729579646815e-07,1.621580520658058e-05,0.1976627862529713,2.9585839715219916e-06,-0.646514121023719,-9.045724736189289e-07,-0.0009743523284209352,0.2996439461252953,-89.98484427972517,-0.2996464500219808,-3.0248511268757266e-06,0.013948689213904084,-7.330202926246194e-05
1782338000.2816305,3.139866449497799,1.7471118897335231e-06,0.0,-0.3280168646794592,-8.508517713533513,3.897477105090946e-07,2.02780540889643e-05,0.21967592565696759,3.691076852566167e-06,-0.6818970512098614,-1.1913522207278474e-06,-0.0011770946492786721,0.30011017368684345,-89.98113503960259,-0.30011338746865246,-3.5757951131980084e-06,0.016547063364290494,-8.697988415214856e-05
1782338000.2961376,3.1396283555294473,2.1600145198416296e-06,0.0,-0.3602686796331835,-9.401824759637226,5.325214872513845e-07,2.5014666409315983e-05,0.24252218214076537,4.54167611855912e-06,-0.7168485774225767,-1.5484063229992788e-06,-0.0014081060812368934,0.3013076466201854,-89.97680759105195,-0.3013119136319396,-4.182747874746562e-06,0.019427699966922875,-0.00010215506949048544
1782338000.3001373,3.135154009649165,-1.901747374817194e-05,0.0,-0.34394267831200026,-10.131025019678635,-5.06518600695802e-06,2.6518665925688432e-05,0.26693479534689213,1.0470768403302545e-05,-0.7450755584735497,1.4169748585879566e-05,-0.004797342523153574,0.300503178585332,-89.97155283679773,-0.300508622947669,5.6076588614016896e-06,-0.024792030425595805,-0.0001437628944776658
1782338000.3041673,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00828580090320463,0.00048377271885368734,-0.019179727560687483,178.91120552417888,-89.98905881626654,-178.9112160324714,-0.0026725748076864703,-0.017545896827463877,0.004310111072946338
1782338000.3081737,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0003188882657414094,-5.3878022975327825e-05,-0.009734285491842359,179.97572555829154,-89.99554704132363,-179.9757641594525,2.4318747225025338e-05,0.029301466405393165,2.3312151178817142e-05
1782338000.3201869,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00030735266975868416,-0.0001460777769953389,0.0033127159283901394,1.9960759402750183,-89.99998066958068,-1.9961655780607794,-0.0002028934405756767,-0.000342916007089857,-0.00020083986700060184
1782338000.323693,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0004015297983615739,-0.00013106734184005746,0.0016393043857039558,178.87754899869495,-89.99848319172372,-178.8776430094918,-3.7274068135937006e-05,-0.004216544243527771,0.00021924262355496122
1782338000.3276925,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00022180504049498225,0.00030440953010632543,0.0007475634919825955,179.61332328746718,-89.99772034255835,-179.61341749661403,-7.596935781046476e-06,-0.002462640910772062,0.000306536945981919
1782338000.330696,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.00010076294153166722,-8.061343892790885e-06,2.9992467329237855e-05,179.98741692129713,-89.99753686683665,-179.9875114099689,1.368102507535649e-06,-6.90613788413141e-05,8.662926320146933e-05
1782338000.3432407,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.790834436639766e-06,-1.648724793371251e-05,-0.0007165765123535059,179.97573676769997,-89.99785079552315,-179.9758309623802,6.061701192761409e-06,0.0021995299201945998,-1.0393004352023501e-05
1782338000.3467429,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.152996415449084e-05,-8.263215285557372e-06,-0.001468183892311738,179.96154489240092,-89.99876843322286,-179.96163815109995,5.833075882087848e-06,0.004453425296677566,-5.755211442553288e-07
1782338000.350242,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.815857600374178e-05,-4.566736610380099e-06,-0.0018034485980866352,175.35932644718864,-89.99995154442755,-175.35941919576732,-4.772770872095434e-07,0.005277928688617058,0.000128249101532306
1782338000.3537714,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.394471812843745e-05,-2.2450408784493137e-05,-0.00017703712330873985,-9.19762555638495e-05,-89.99999805185553,0.0,-2.038459948927039e-06,0.00015603543802172523,3.9447651404598173e-05
1782338000.365782,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9.181918298468988e-05,-2.180840782846267e-05,-0.00023719022025101466,179.31648016949927,-89.99968604894715,-179.31657169734336,2.197991947045955e-05,0.0011489593796315044,7.961268934363157e-05
1782338000.3697858,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.494772183777351e-05,1.4359502274973706e-05,-0.0004904853146436095,-179.76142515549415,-89.99989857599684,179.76133342209644,1.1776327899454004e-05,0.0017331460669341597,4.696653564954074e-05
1782338000.3738022,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5.521908676454281e-05,-4.646915216381212e-06,-0.000390016098278644,-9.189208134453813e-05,-89.99999478841096,0.0,2.815896529312542e-06,0.0007376255624253758,-2.434833276931342e-05
1782338000.3773057,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.363571780425586e-05,2.1178665230867737e-06,1.2970802127079382e-05,-9.252207721917807e-05,-89.99999865685425,0.0,4.000416500521658e-06,0.0004833451742841289,4.085747621789281e-05
1782338000.3893132,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00010792638038668418,2.0733246532396934e-05,-9.584643088894554e-05,179.16059842625216,-89.99962807530521,-179.1606902694185,3.969106341234676e-05,0.0013287318812984328,7.856385728565448e-05
1782338000.3928418,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00014490283657500166,2.718502432143428e-05,-0.0006228618688792259,178.0556245701611,-89.99988885354038,-178.05571616630195,1.0149670977007036e-05,0.0020511013459980185,0.0001166643848273922
1782338000.3963492,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-6.591397713619867e-05,8.823763544977231e-06,0.0003488756805540639,-12.902851621997938,-89.99999009044156,12.902759286774286,2.766631377218368e-05,0.00020270853992738284,3.7318703391163e-05
1782338000.3993492,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00014187801229809086,1.1369036885997602e-05,0.00011450669162715055,179.17813890757466,-89.99951698307994,-179.17823032769124,3.450656471839493e-05,0.0007202826128375633,0.00010971997092056873
1782338000.411375,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00015134439487709674,1.6172876125690494e-05,-0.0003086765376189035,178.20559543352894,-89.99969074932801,-178.2056854942132,-2.7084318400467312e-08,0.000924526587150351,0.00011759500011694988
1782338000.414886,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.4645144106278477e-05,1.8506422310074503e-05,-0.0005227552427936804,179.7613588758115,-89.99988891656817,-179.7614476678409,3.613010390491816e-06,0.001593105783127541,3.944313251439006e-05
1782338000.418886,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00010640733819432751,1.1481850005061299e-05,0.00012490658485601086,-2.771135637866465,-89.99997582336648,2.771046025649056,1.1123229099487667e-05,0.00048199260642579683,5.843219516608502e-05
1782338000.422895,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00012249316278198455,2.0960989459630263e-05,-4.876461437723918e-05,179.01285766040408,-89.99960873846013,-179.01294687205257,3.9007747165026654e-05,0.0011702630329167058,8.457957176574248e-05
1782338000.4344535,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8.277319623669378e-05,1.2978585455323496e-05,-0.00034573418327533414,178.57931459064724,-89.99975361096563,-178.57940341534197,9.401320607153814e-06,0.0012377217797627834,6.58839938540583e-05
1782338000.4379516,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.7754112105580495e-05,1.107438389765942e-05,-0.00043171174291452345,178.36092607222497,-89.99991786196092,-178.3610147508747,1.456121823735838e-05,0.0016416039474397629,3.54021200657992e-05
1782338000.4414544,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.8190041016846874e-05,1.7527949141190532e-05,-0.00044610355673762567,177.65608140404098,-89.99996616398396,-177.65617025589222,2.7027460871133283e-05,0.0020232560818027835,4.504768027820281e-05
1782338000.444958,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.786226167761716e-05,6.644218304605543e-06,0.00019268896759763607,178.12288987740436,-89.99997100640817,-178.12297899355886,1.0927496577269802e-05,5.620123611821045e-05,2.0812156468092707e-05
1782338000.4574952,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011905255458275945,8.775957033855928e-06,-4.146346405105e-06,178.83379021503828,-89.99956523943943,-178.83387841300893,2.033997047955777e-05,0.0006004849936611815,9.135380121451367e-05
1782338000.4604955,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9.809224481454721e-05,1.177861052442413e-05,-0.0002729497063879312,179.29386471355517,-89.99966189726187,-179.2939515938785,1.3584623517230768e-06,0.0008384903733078039,7.970018228151567e-05
1782338000.4635043,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8.685617965963215e-05,1.3609256506546245e-05,-0.0004410314941680347,178.1673230481411,-89.99985503568143,-178.16740900626422,5.619713194432175e-06,0.0014330031074850232,8.073911538094488e-05
1782338000.4680076,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.147425454278025e-05,1.2722751156844671e-05,-0.00036158845069729755,-8.442984079645035e-05,-89.99999470338778,0.0,-1.0727613387989162e-05,0.0004338266273524639,5.137292637214083e-05
1782338000.4800565,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5.732685000475969e-05,-1.7842066092894292e-06,-0.0002779951975848237,-8.460814574522569e-05,-89.99999474549769,0.0,1.1126630237622533e-05,0.0005982456298308571,-2.6302917555369188e-05
1782338000.484063,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.592912965777965e-05,1.624009583602315e-05,-0.0002401949202011586,179.84653414388995,-89.99988891713308,-179.84661885622194,3.102139096804252e-05,0.0015271900222695658,4.728604156337496e-05
1782338000.4875627,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.896188145636161e-05,1.940201340023076e-05,-0.0003571665826570592,-174.74375316705311,-89.99998544979697,174.7436689372941,2.0594271283163546e-05,0.001587264132825255,7.243477729545365e-05
1782338000.4915833,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.9728530834071617e-05,1.6207065197885518e-05,-0.0004044373829362549,-178.70671522772832,-89.99995652187076,178.7066306704137,3.0150372790990942e-05,0.0019860811890415257,3.84406499427412e-05
1782338000.5031655,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.147588385546941e-05,7.534035149446562e-06,0.00023158909410234086,-170.94227638981792,-89.99999021868346,170.94219138716824,1.5440014394193673e-05,0.00013971811996555365,2.8218809391088484e-05
1782338000.507664,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00012373774615869002,1.0036497416510311e-05,1.7095073555177108e-06,179.15065600559439,-89.99955562132443,-179.15073978645546,2.0271246184337276e-05,0.0005873518337013953,9.442474718338443e-05
1782338000.511172,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9.681826089796084e-05,1.3037142450583123e-05,-0.0002674086312421183,178.9588189263025,-89.99964254523269,-178.95890111986645,2.743548548847527e-06,0.0008323795666037113,7.870331146418468e-05
1782338000.515179,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8.518207048883618e-05,1.503356264934967e-05,-0.0004496558222565395,177.96326892317944,-89.99980669098763,-177.96334913810762,1.93311884111342e-06,0.0013560139414794494,7.806844968379503e-05
1782338000.527694,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-8.883293846096842e-05,1.3265922839187043e-05,-0.0002903725360989056,-7.924108622999901e-05,-89.9999969857291,0.0,-9.80713628617682e-06,0.00043879685225164906,6.19151935588534e-05
1782338000.5322015,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.56981626995878e-05,1.3893943714480326e-05,-0.000348936945831814,179.35285282216935,-89.99975367098942,-179.35293118242,9.298610032851992e-06,0.0013390587608348738,7.094606703104405e-05
1782338000.536708,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-1.938154036079166e-05,1.470280484649823e-05,-0.0005645241771446042,-174.8426532622662,-89.99997575347597,174.8425749776266,1.4565858148987533e-05,0.002026823756528931,4.2359768601265206e-05
1782338000.5402083,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.922825011740576e-05,-8.316370820769253e-06,7.287497871391988e-06,-7.922760342614886e-05,-89.99999502842272,0.0,1.2816359184918815e-05,0.0008242531222556427,7.603374224645644e-06
1782338000.5517225,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9.993027010110916e-05,-6.653175184586308e-06,-0.00014792680800057402,179.11541278825717,-89.99967637337322,-179.1154910286061,3.265082694341247e-05,0.0014259617287449545,8.898993314305208e-05
1782338000.556228,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.4605976907245262e-05,7.673038418119888e-06,-0.0003509909231155374,179.473549368604,-89.9998406140788,-179.47362770704095,1.1647673093462769e-05,0.0013257914243220122,3.278132268631644e-05
1782338000.5597343,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.9803327456381384e-05,1.8320679661029433e-05,-0.00045505035855506734,176.45846227481223,-89.99993709412675,-176.45854060665346,1.866864559989145e-05,0.001817000255006804,5.6773719565016275e-05
1782338000.5632405,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.356140804051402e-05,8.853847488867378e-06,0.00025546755084407435,-7.939708337890507e-05,-89.99999505411947,0.0,2.4649158772513644e-05,0.0004179012903504434,4.167222415597677e-05
1782338000.5763435,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00012897384034078627,2.095433270665069e-05,3.798534781311851e-05,179.0149804329807,-89.99957492602275,-179.01505924869969,3.943737777905324e-05,0.0009292214557692417,8.603979566111183e-05
1782338000.5803435,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00010816788901739961,2.462605776301012e-05,-0.00028600382735825743,179.26097159882084,-89.99964257451722,-179.26104856512814,6.512391845369082e-06,0.000977273212902559,8.901655997803787e-05
1782338000.58335,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-6.826136461275832e-05,2.669349046558258e-05,-0.000474297571813297,178.97121150651142,-89.99982127330696,-178.97128702506618,3.273040142148686e-06,0.0014508801088061567,6.766565948421474e-05
1782338000.5873497,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011170067199365666,1.3488677259236267e-05,9.978299641358748e-05,-0.8678977998128153,-89.99998550932006,0.8678210413404238,9.600544217871271e-06,0.0005908828782706354,6.28972639255855e-05
1782338000.5989368,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011590743845605852,2.088620744741232e-05,-6.848791316937867e-05,178.92641650708953,-89.99961838888403,-178.92649248048957,3.964236417171067e-05,0.0012461182323926117,8.185591878570128e-05
1782338000.602946,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.809353834508375e-05,1.2849691966845853e-05,-0.0003620846879887962,178.17281003527341,-89.99980188269517,-178.172885332338,9.743911471139873e-06,0.001295700120652283,6.395647069992599e-05
1782338000.6064517,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.2097180488580613e-05,1.2121759344164886e-05,-0.00045518692599357024,177.29367020937576,-89.99994197922102,-177.29374536719052,1.569172532693234e-05,0.0017392853696065501,3.946755450179162e-05
1782338000.6104536,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-3.214973127015377e-05,1.2932459059395212e-05,-0.0005298099448258927,-179.5538221650694,-89.99987925452453,179.55374696850632,2.225487863248918e-05,0.0022379433975973995,5.241585481851737e-05
1782338000.6214921,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011386740468052578,1.3079625694964297e-05,0.0003432982172551569,-7.61477807281129e-05,-89.99999439980608,0.0,2.5864496104380628e-05,0.00014990627739710675,6.536606875528952e-05
1782338000.6259959,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00023590228023784413,3.353393069897105e-05,-5.97237938585984e-05,177.83215921917633,-89.99969551271703,-177.83223501298176,3.0418503031217103e-05,0.0009479988127231616,0.00015470502079998897
1782338000.6294956,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.442888599819794e-05,1.0851330494748092e-05,-0.00024009473951000344,179.0888095023224,-89.99973433441788,-179.08888474092842,1.3672302158904584e-05,0.0010560609537423916,4.351559899515179e-05
1782338000.6335232,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.8652652618856887e-05,8.834638467775032e-06,-0.0003500284470100074,179.6647452762648,-89.99984061807801,-179.6648209393722,1.4759342667665904e-05,0.00140637690044149,3.66357316063397e-05
1782338000.6460364,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.724726238862469e-05,1.875660977627738e-05,-0.0004474786377350107,175.9113044811583,-89.99995642203751,-175.91138010148583,2.2167860130629844e-05,0.0018900941796536808,5.5956978340783784e-05
1782338000.6495337,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.14460902304445e-05,8.611295405649159e-06,0.0002670735295628995,-7.626895365303392e-05,-89.9999948825142,0.0,2.422308304239215e-05,0.0003611505418720642,4.034404113378923e-05
1782338000.6535451,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-9.676774080268287e-05,1.707720289533038e-05,7.750177037123332e-05,179.20787705720608,-89.99967638101509,-179.20795272585903,3.2506684843524565e-05,0.0006344583555630943,6.577416882887712e-05
1782338000.6575558,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-6.507417058178976e-05,8.91736325197339e-06,-0.0001409534350158738,179.53371798578695,-89.9996425924128,-179.53379348412767,1.1547821540826951e-05,0.0007058914005364401,4.8182791497913625e-05
1782338000.6720977,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00011119025097361614,1.105627649891606e-05,-0.000336943819144897,178.96319456017565,-89.99972949406393,-178.96326926089748,1.4099529511849422e-05,0.0013503052656315083,9.8161929148375e-05
1782338000.676106,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.21598592435158e-05,1.387245662837456e-05,-0.0005914083648430638,-179.8655790091365,-89.99994687345566,179.8655057602021,3.5953452300868697e-06,0.001783813065815716,4.0087997839681946e-05
1782338000.6796057,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-6.219734494190147e-05,5.477699584486028e-06,0.00017299337789757763,-4.491671160851431,-89.99998546634629,4.4915967663474,7.261247944495929e-06,7.487473518690871e-06,4.177876390567623e-05
1782338000.6831298,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00021946606697728041,3.4546557234182046e-05,-0.00014647619971768083,179.10344425457507,-89.99974882626937,-179.10351893881398,3.434294300720739e-05,0.0013082621504328599,0.00015351053797138333
1782338000.6961458,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.1251602511460545e-05,1.5773427537272207e-05,-0.00033217936139034245,179.37849439814767,-89.99982612156718,-179.37856920209774,1.5797788624246457e-05,0.001382171575131624,5.1643727957280854e-05
1782338000.699646,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.6030233578669174e-05,1.716416546496384e-05,-0.0004591037977043494,176.55555197494564,-89.9999322622228,-176.55562587804866,1.463873191348308e-05,0.001753993143511103,5.698389989659204e-05
1782338000.7036598,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.854168511532535e-05,1.203664037369063e-05,5.126171702805533e-06,-7.314034485929445e-05,-89.99999498876292,0.0,7.207266724923714e-06,0.0002939918358339438,3.266295240817523e-05
1782338000.7071593,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00010524734357180529,2.049939910147849e-05,-0.00018198254030098572,179.53277541056,-89.99987925417223,-179.53284919160882,2.4585039287160225e-05,0.0011703821473454663,8.229435492406283e-05
1782338000.7196734,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-2.121527612504142e-05,1.3192453996906018e-05,-0.0002558012315458916,179.40759082939857,-89.99984061228727,-179.40766441878523,2.358650080468613e-05,0.0013769075329350129,3.251172557830584e-05
1782338000.7231798,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-5.1165931767077336e-05,1.8262742288720984e-05,-0.00039378530272425144,176.68102484060165,-89.99992743319797,-176.68109810283798,2.1954935868091878e-05,0.0017282987703510079,5.654679199260268e-05
1782338000.7276795,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-7.039498645996522e-05,4.6807177065464e-09,-6.311966582669131e-05,-7.365875201615717e-05,-89.99999507786985,0.0,-2.15642020859743e-06,0.0005174534838391151,3.800831039401259e-05
